	review_id	word_id	word	lemma	upos	xpos	head	deprel	lemma_index	label
10983	715	4	feeling	feel	VERB	VBG	0	root	feel_3	O
10984	715	5	like	like	SCONJ	IN	10	mark	like_4	O
10985	715	6	we	we	PRON	PRP	10	nsubj	we_5	O
10986	715	7	was	be	AUX	VBD	10	cop	be_6	O
10987	715	8	on	on	ADP	IN	10	case	on_7	O
10988	715	9	the	the	DET	DT	10	det	the_8	O
10989	715	10	Cairo	Cairo	PROPN	NNP	4	advcl	Cairo_9	O
10990	715	11	,	,	PUNCT	,	4	punct	,_10	O
10991	715	12	actually	actually	ADV	RB	16	advmod	actually_11	O
10992	715	13	the	the	DET	DT	14	det	the_12	O
10993	715	14	street	street	NOUN	NN	16	nsubj	street_13	O
10994	715	15	is	be	AUX	VBZ	16	cop	be_14	O
10995	715	16	part	part	NOUN	NN	4	parataxis	part_15	O
10996	715	17	of	of	ADP	IN	19	case	of_16	O
10997	715	18	that	that	DET	DT	19	det	that_17	O
10998	715	19	adventure	adventure	NOUN	NN	16	nmod	adventure_18	O
10999	715	20	.	.	PUNCT	.	4	punct	._19	O
11000	716	1	Although	although	SCONJ	IN	2	mark	although_0	O
11001	716	2	small	small	ADJ	JJ	5	advcl	small_1	O
11002	716	3	,	,	PUNCT	,	5	punct	,_2	O
11003	716	4	it	it	PRON	PRP	5	nsubj	it_3	O
11004	716	5	has	have	VERB	VBZ	0	root	have_4	O
11005	716	6	beautiful	beautiful	ADJ	JJ	7	amod	beautiful_5	O
11006	716	7	ambience	ambience	NOUN	NN	5	obj	ambience_6	B
11007	716	8	,	,	PUNCT	,	10	punct	,_7	O
11008	716	9	excellent	excellent	ADJ	JJ	10	amod	excellent_8	O
11009	716	10	food	food	NOUN	NN	7	conj	food_9	B
11010	716	11	(	(	PUNCT	-LRB-	15	punct	(_10	O
11011	716	12	the	the	DET	DT	13	det	the_11	O
11012	716	13	catfish	catfish	NOUN	NN	15	nsubj	catfish_12	B
11013	716	14	is	be	AUX	VBZ	15	cop	be_13	O
11014	716	15	delicious	delicious	ADJ	JJ	5	parataxis	delicious_14	O
11015	716	16	-	-	PUNCT	,	15	punct	#NAME?	O
11016	716	17	if	if	SCONJ	IN	21	mark	if_16	O
11017	716	18	ya	ya	PRON	PRP	21	nsubj	ya_17	O
11018	716	19	do	do	AUX	VBP	21	aux	do_18	O
11019	716	20	n't	not	PART	RB	21	advmod	not_19	O
11020	716	21	mind	mind	VERB	VB	15	advcl	mind_20	O
11021	716	22	it	it	PRON	PRP	21	obj	it_21	O
11022	716	23	a	a	DET	DT	29	det	a_22	O
11023	716	24	lil	lil	NOUN	NN	25	obl:npmod	lil_23	O
11024	716	25	salty	salty	ADJ	JJ	21	xcomp	salty_24	O
11025	716	26	)	)	PUNCT	-RRB-	15	punct	)_25	O
11026	716	27	and	and	CCONJ	CC	29	cc	and_26	O
11027	716	28	attentive	attentive	ADJ	JJ	29	amod	attentive_27	O
11028	716	29	service	service	NOUN	NN	21	obj	service_28	B
11029	716	30	.	.	PUNCT	.	5	punct	._29	O
11030	717	1	I	I	PRON	PRP	4	nsubj	I_0	O
11031	717	2	did	do	AUX	VBD	4	aux	do_1	O
11032	717	3	n't	not	PART	RB	4	advmod	not_2	O
11033	717	4	go	go	VERB	VB	0	root	go_3	O
11034	717	5	there	there	ADV	RB	4	advmod	there_4	O
11035	717	6	for	for	ADP	IN	7	case	for_5	O
11036	717	7	food	food	NOUN	NN	4	obl	food_6	B
11037	717	8	so	so	ADV	RB	12	advmod	so_7	O
11038	717	9	I	I	PRON	PRP	12	nsubj	I_8	O
11039	717	10	ca	can	AUX	MD	12	aux	can_9	O
11040	717	11	n't	not	PART	RB	12	advmod	not_10	O
11041	717	12	comment	comment	VERB	VB	4	parataxis	comment_11	O
11042	717	13	.	.	PUNCT	.	4	punct	._12	O
11043	718	1	My	my	PRON	PRP$	2	nmod:poss	my_0	O
11044	718	2	friends	friend	NOUN	NNS	5	nsubj	friend_1	O
11045	718	3	and	and	CCONJ	CC	4	cc	and_2	O
11046	718	4	I	I	PRON	PRP	2	conj	I_3	O
11047	718	5	go	go	VERB	VBP	0	root	go_4	O
11048	718	6	once	once	ADV	RB	5	advmod	once_5	O
11049	718	7	a	a	DET	DT	8	det	a_6	O
11050	718	8	week	week	NOUN	NN	5	obl:tmod	week_7	O
11051	718	9	(	(	PUNCT	-LRB-	10	punct	(_8	O
11052	718	10	minimum	minimum	NOUN	NN	5	parataxis	minimum_9	O
11053	718	11	,	,	PUNCT	,	10	punct	,_10	O
11054	718	12	we	we	PRON	PRP	13	nsubj	we_11	O
11055	718	13	live	live	VERB	VBP	10	parataxis	live_12	O
11056	718	14	in	in	ADP	IN	16	case	in_13	O
11057	718	15	the	the	DET	DT	16	det	the_14	O
11058	718	16	area	area	NOUN	NN	13	obl	area_15	O
11059	718	17	)	)	PUNCT	-RRB-	10	punct	)_16	O
11060	718	18	and	and	CCONJ	CC	22	cc	and_17	O
11061	718	19	everytime	everytime	ADV	RB	22	advmod	everytime_18	O
11062	718	20	ca	can	AUX	MD	22	aux	can_19	O
11063	718	21	n't	not	PART	RB	22	advmod	not_20	O
11064	718	22	resist	resist	VERB	VB	5	conj	resist_21	O
11065	718	23	walking	walk	VERB	VBG	22	xcomp	walk_22	O
11066	718	24	out	out	ADP	RP	23	compound:prt	out_23	O
11067	718	25	ready	ready	ADJ	JJ	23	xcomp	ready_24	O
11068	718	26	to	to	PART	TO	27	mark	to_25	O
11069	718	27	burst	burst	VERB	VB	25	xcomp	burst_26	O
11070	718	28	.	.	PUNCT	.	5	punct	._27	O
11071	719	1	Stick	stick	VERB	VB	0	root	stick_0	O
11072	719	2	to	to	ADP	IN	4	case	to_1	O
11073	719	3	the	the	DET	DT	4	det	the_2	O
11074	719	4	items	item	NOUN	NNS	1	obl	item_3	O
11075	719	5	the	the	DET	DT	6	det	the_4	O
11076	719	6	place	place	NOUN	NN	8	nsubj	place_5	O
11077	719	7	does	do	AUX	VBZ	8	aux	do_6	O
11078	719	8	best	best	ADJ	JJS	4	acl:relcl	best_7	O
11079	719	9	,	,	PUNCT	,	10	punct	,_8	O
11080	719	10	brisket	brisket	NOUN	NN	8	conj	brisket_9	B
11081	719	11	,	,	PUNCT	,	12	punct	,_10	O
11082	719	12	ribs	rib	NOUN	NNS	8	conj	rib_11	B
11083	719	13	,	,	PUNCT	,	14	punct	,_12	O
11084	719	14	wings	wing	NOUN	NNS	8	conj	wing_13	B
11085	719	15	,	,	PUNCT	,	17	punct	,_14	O
11086	719	16	cajun	cajun	ADJ	JJ	17	amod	cajun_15	B
11087	719	17	shrimp	shrimp	NOUN	NN	8	conj	shrimp_16	I
11088	719	18	is	be	AUX	VBZ	19	cop	be_17	O
11089	719	19	good	good	ADJ	JJ	8	conj	good_18	O
11090	719	20	,	,	PUNCT	,	22	punct	,_19	O
11091	719	21	not	not	ADV	RB	22	advmod	not_20	O
11092	719	22	great	great	ADJ	JJ	19	conj	great_21	O
11093	719	23	.	.	PUNCT	.	1	punct	._22	O
11094	720	1	Hip	hip	NOUN	NN	2	compound	hip_0	O
11095	720	2	boutiques	boutique	NOUN	NNS	7	nsubj	boutique_1	O
11096	720	3	and	and	CCONJ	CC	4	cc	and_2	O
11097	720	4	bars	bar	NOUN	NNS	2	conj	bar_3	O
11098	720	5	on	on	ADP	IN	6	case	on_4	O
11099	720	6	Ludlow	Ludlow	PROPN	NNP	2	nmod	Ludlow_5	O
11100	720	7	add	add	VERB	VBP	0	root	add_6	O
11101	720	8	to	to	ADP	IN	15	case	to_7	O
11102	720	9	the	the	DET	DT	15	det	the_8	O
11103	720	10	artsy	artsy	ADJ	JJ	15	amod	artsy_9	O
11104	720	11	,	,	PUNCT	,	12	punct	,_10	O
11105	720	12	laid	lay	VERB	VBN	14	amod	lay_11	O
11106	720	13	-	-	PUNCT	HYPH	14	punct	#NAME?	O
11107	720	14	back	back	NOUN	NN	15	compound	back_13	O
11108	720	15	atmosphere	atmosphere	NOUN	NN	7	obl	atmosphere_14	B
11109	720	16	at	at	ADP	IN	21	case	at_15	O
11110	720	17	this	this	DET	DT	21	det	this_16	O
11111	720	18	Israeli	israeli	ADJ	JJ	20	amod	israeli_17	O
11112	720	19	-	-	PUNCT	HYPH	20	punct	#NAME?	O
11113	720	20	style	style	NOUN	NN	21	compound	style_19	O
11114	720	21	takeout	takeout	NOUN	NN	15	nmod	takeout_20	O
11115	720	22	and	and	CCONJ	CC	23	cc	and_21	O
11116	720	23	eat	eat	VERB	VBP	7	conj	eat_22	O
11117	720	24	-	-	PUNCT	HYPH	23	punct	#NAME?	O
11118	720	25	in	in	ADP	IN	27	case	in_24	O
11119	720	26	burger	burger	NOUN	NN	27	compound	burger_25	O
11120	720	27	joint	joint	NOUN	NN	23	obl	joint_26	O
11121	720	28	.	.	PUNCT	.	7	punct	._27	O
11122	721	1	Young	young	ADJ	JJ	3	amod	young_0	O
11123	721	2	neighborhood	neighborhood	NOUN	NN	3	compound	neighborhood_1	O
11124	721	3	trendies	trendy	NOUN	NNS	4	nsubj	trendy_2	O
11125	721	4	graze	graze	VERB	VBP	0	root	graze_3	O
11126	721	5	at	at	ADP	IN	7	case	at_4	O
11127	721	6	the	the	DET	DT	7	det	the_5	O
11128	721	7	counter	counter	NOUN	NN	4	obl	counter_6	B
11129	721	8	during	during	ADP	IN	10	case	during_7	O
11130	721	9	the	the	DET	DT	10	det	the_8	O
11131	721	10	day	day	NOUN	NN	4	obl	day_9	O
11132	721	11	,	,	PUNCT	,	4	punct	,_10	O
11133	721	12	while	while	SCONJ	IN	13	mark	while_11	O
11134	721	13	chic	chic	ADJ	JJ	18	amod	chic_12	O
11135	721	14	,	,	PUNCT	,	18	punct	,_13	O
11136	721	15	art	art	NOUN	NN	17	compound	art_14	O
11137	721	16	-	-	PUNCT	HYPH	17	punct	#NAME?	O
11138	721	17	house	house	NOUN	NN	18	compound	house_16	O
11139	721	18	drinkers	drinker	NOUN	NNS	4	advcl	drinker_17	O
11140	721	19	with	with	ADP	IN	21	case	with_18	O
11141	721	20	heavy	heavy	ADJ	JJ	21	amod	heavy_19	O
11142	721	21	doses	dose	NOUN	NNS	18	nmod	dose_20	O
11143	721	22	of	of	ADP	IN	25	case	of_21	O
11144	721	23	the	the	DET	DT	25	det	the_22	O
11145	721	24	munchies	munchy	NOUN	NNS	25	compound	munchy_23	O
11146	721	25	pile	pile	NOUN	NN	21	nmod	pile_24	O
11147	721	26	in	in	ADV	RB	27	advmod	in_25	O
11148	721	27	late	late	ADV	RB	21	advmod	late_26	O
11149	721	28	at	at	ADP	IN	29	case	at_27	O
11150	721	29	night	night	NOUN	NN	27	obl	night_28	O
11151	721	30	.	.	PUNCT	.	4	punct	._29	O
11152	722	1	Bring	bring	VERB	VB	0	root	bring_0	O
11153	722	2	your	you	PRON	PRP$	3	nmod:poss	you_1	O
11154	722	3	date	date	NOUN	NN	1	obj	date_2	O
11155	722	4	and	and	CCONJ	CC	6	cc	and_3	O
11156	722	5	a	a	DET	DT	6	det	a_4	O
11157	722	6	bottle	bottle	NOUN	NN	3	conj	bottle_5	B
11158	722	7	of	of	ADP	IN	8	case	of_6	I
11159	722	8	wine	wine	NOUN	NN	6	nmod	wine_7	I
11160	722	9	!	!	PUNCT	.	1	punct	!_8	O
11161	723	1	Not	not	ADV	RB	2	advmod	not_0	O
11162	723	2	only	only	ADV	RB	6	advmod	only_1	O
11163	723	3	is	be	AUX	VBZ	6	cop	be_2	O
11164	723	4	this	this	PRON	DT	6	nsubj	this_3	O
11165	723	5	the	the	DET	DT	6	det	the_4	O
11166	723	6	best	best	ADJ	JJS	0	root	best_5	O
11167	723	1	Thai	thai	ADJ	JJ	2	amod	thai_0	O
11168	723	2	restaurant	restaurant	NOUN	NN	0	root	restaurant_1	O
11169	723	3	I	I	PRON	PRP	6	nsubj	I_2	O
11170	723	4	have	have	AUX	VBP	6	aux	have_3	O
11171	723	5	been	be	AUX	VBN	6	cop	be_4	O
11172	723	6	to	to	ADP	IN	2	acl:relcl	to_5	O
11173	723	7	,	,	PUNCT	,	11	punct	,_6	O
11174	723	8	but	but	CCONJ	CC	11	cc	but_7	O
11175	723	9	it	it	PRON	PRP	11	nsubj	it_8	O
11176	723	10	also	also	ADV	RB	11	advmod	also_9	O
11177	723	11	ranks	rank	VERB	VBZ	2	conj	rank_10	O
11178	723	12	as	as	ADP	IN	13	case	as_11	O
11179	723	13	one	one	NUM	CD	11	obl	one_12	O
11180	723	14	of	of	ADP	IN	17	case	of_13	O
11181	723	15	my	my	PRON	PRP$	17	nmod:poss	my_14	O
11182	723	16	favorite	favorite	ADJ	JJ	17	amod	favorite_15	O
11183	723	17	places	place	NOUN	NNS	13	nmod	place_16	O
11184	723	18	to	to	PART	TO	19	mark	to_17	O
11185	723	19	dine	dine	VERB	VB	17	acl	dine_18	O
11186	723	20	.	.	PUNCT	.	2	punct	._19	O
11187	724	1	Do	do	AUX	VB	4	aux	do_0	O
11188	724	2	n't	not	PART	RB	4	advmod	not_1	O
11189	724	3	be	be	AUX	VB	4	aux:pass	be_2	O
11190	724	4	put	put	VERB	VBN	0	root	put_3	O
11191	724	5	off	off	ADP	RP	4	compound:prt	off_4	O
11192	724	6	by	by	ADP	IN	8	case	by_5	O
11193	724	7	another	another	DET	DT	8	det	another_6	O
11194	724	8	reviewers	reviewer	NOUN	NNS	4	obl	reviewer_7	O
11195	724	9	extremely	extremely	ADV	RB	10	advmod	extremely_8	O
11196	724	10	negative	negative	ADJ	JJ	11	amod	negative_9	O
11197	724	11	review	review	NOUN	NN	8	conj	review_10	O
11198	724	12	.	.	PUNCT	.	4	punct	._11	O
11199	725	1	My	my	PRON	PRP$	2	nmod:poss	my_0	O
11200	725	2	Chelsea	Chelsea	PROPN	NNP	7	nmod:poss	Chelsea_1	O
11201	725	3	's	's	PART	POS	2	case	's_2	O
11202	725	4	impressive	impressive	ADJ	JJ	7	amod	impressive_3	O
11203	725	5	and	and	CCONJ	CC	6	cc	and_4	O
11204	725	6	creative	creative	ADJ	JJ	4	conj	creative_5	O
11205	725	7	menu	menu	NOUN	NN	8	nsubj	menu_6	B
11206	725	8	includes	include	VERB	VBZ	0	root	include_7	O
11207	725	9	modern	modern	ADJ	JJ	13	amod	modern_8	O
11208	725	10	,	,	PUNCT	,	13	punct	,_9	O
11209	725	11	Westernized	westernized	ADJ	JJ	13	amod	westernized_10	O
11210	725	12	Japanese	japanese	ADJ	JJ	13	amod	japanese_11	B
11211	725	13	dishes	dish	NOUN	NNS	8	obj	dish_12	I
11212	725	14	such	such	ADJ	JJ	19	case	such_13	O
11213	725	15	as	as	ADP	IN	14	fixed	as_14	O
11214	725	16	Foie	foie	NOUN	NN	19	compound	foie_15	B
11215	725	17	Gras	gras	NOUN	NN	19	compound	gras_16	I
11216	725	18	Unagi	unagi	NOUN	NN	19	compound	unagi_17	I
11217	725	19	Napolean	napolean	NOUN	NN	13	nmod	napolean_18	I
11218	725	20	,	,	PUNCT	,	24	punct	,_19	O
11219	725	21	Jap	jap	NOUN	NN	22	compound	jap_20	B
11220	725	22	style	style	NOUN	NN	24	compound	style_21	I
11221	725	23	hamburger	hamburger	NOUN	NN	24	compound	hamburger_22	I
11222	725	24	steak	steak	NOUN	NN	19	conj	steak_23	I
11223	725	25	,	,	PUNCT	,	29	punct	,_24	O
11224	725	26	spicy	spicy	ADJ	JJ	29	amod	spicy_25	B
11225	725	27	cod	cod	NOUN	NN	29	compound	cod_26	I
11226	725	28	roe	roe	NOUN	NN	29	compound	roe_27	I
11227	725	29	spaghetti	spaghetti	NOUN	NN	19	conj	spaghetti_28	I
11228	725	30	,	,	PUNCT	,	32	punct	,_29	O
11229	725	31	black	black	ADJ	JJ	32	amod	black_30	B
11230	725	32	cod	cod	NOUN	NN	19	conj	cod_31	I
11231	725	33	with	with	ADP	IN	35	case	with_32	I
11232	725	34	miso	miso	NOUN	NN	35	compound	miso_33	I
11233	725	35	base	base	NOUN	NN	32	nmod	base_34	I
11234	725	36	,	,	PUNCT	,	38	punct	,_35	O
11235	725	37	and	and	CCONJ	CC	38	cc	and_36	O
11236	725	38	rack	rack	NOUN	NN	19	conj	rack_37	B
11237	725	39	of	of	ADP	IN	40	case	of_38	I
11238	725	40	lamb	lamb	NOUN	NN	38	nmod	lamb_39	I
11239	725	41	in	in	ADP	IN	44	case	in_40	I
11240	725	42	black	black	ADJ	JJ	43	amod	black_41	I
11241	725	43	truffle	truffle	NOUN	NN	44	compound	truffle_42	I
11242	725	44	sauce	sauce	NOUN	NN	38	nmod	sauce_43	I
11243	725	45	,	,	PUNCT	,	38	punct	,_44	O
11244	725	46	to	to	PART	TO	47	mark	to_45	O
11245	725	47	name	name	VERB	VB	38	acl	name_46	O
11246	725	48	a	a	DET	DT	49	det	a_47	O
11247	725	49	few	few	ADJ	JJ	47	obj	few_48	O
11248	725	50	.	.	PUNCT	.	8	punct	._49	O
11249	726	1	His	he	PRON	PRP$	2	nmod:poss	he_0	O
11250	726	2	food	food	NOUN	NN	4	nsubj	food_1	B
11251	726	3	is	be	AUX	VBZ	4	cop	be_2	O
11252	726	4	excellent	excellent	ADJ	JJ	0	root	excellent_3	O
11253	726	5	(	(	PUNCT	-LRB-	4	punct	(_4	O
11254	726	6	and	and	CCONJ	CC	8	cc	and_5	O
11255	726	7	not	not	PART	RB	8	advmod	not_6	O
11256	726	8	expensive	expensive	ADJ	JJ	4	conj	expensive_7	O
11257	726	9	by	by	ADP	IN	11	case	by_8	O
11258	726	10	NYC	NYC	PROPN	NNP	11	compound	NYC_9	O
11259	726	11	standards	standard	NOUN	NNS	8	obl	standard_10	O
11260	726	12	-	-	PUNCT	,	14	punct	#NAME?	O
11261	726	13	no	no	DET	DT	14	det	no_12	O
11262	726	14	entrees	entree	NOUN	NNS	4	parataxis	entree_13	B
11263	726	15	over	over	ADV	RB	16	advmod	over_14	O
11264	726	16	$	$	SYM	$	14	appos	$_15	O
11265	726	17	30	30	NUM	CD	16	nummod	30_16	O
11266	726	18	,	,	PUNCT	,	14	punct	,_17	O
11267	726	19	most	most	ADJ	JJS	20	amod	most_18	O
11268	726	20	appetizers	appetizer	NOUN	NNS	14	parataxis	appetizer_19	B
11269	726	21	$	$	SYM	$	14	appos	$_20	O
11270	726	22	12	12	NUM	CD	21	nummod	12_21	O
11271	726	23	to	to	ADP	IN	24	case	to_22	O
11272	726	24	14	14	NUM	CD	21	nmod	14_23	O
11273	726	25	)	)	PUNCT	-RRB-	14	punct	)_24	O
11274	726	26	.	.	PUNCT	.	4	punct	._25	O
11275	727	1	The	the	DET	DT	2	det	the_0	O
11276	727	2	food	food	NOUN	NN	4	nsubj	food_1	B
11277	727	3	is	be	AUX	VBZ	4	cop	be_2	O
11278	727	4	consistant	consistant	ADJ	JJ	0	root	consistant_3	O
11279	727	5	and	and	CCONJ	CC	6	cc	and_4	O
11280	727	6	good	good	ADJ	JJ	4	conj	good_5	O
11281	727	7	but	but	CCONJ	CC	18	cc	but_6	O
11282	727	8	how	how	ADV	WRB	10	advmod	how_7	O
11283	727	9	it	it	PRON	PRP	10	nsubj	it_8	O
11284	727	10	got	get	VERB	VBD	4	conj	get_9	O
11285	727	11	name	name	NOUN	NN	13	compound	name_10	O
11286	727	12	Best	best	ADJ	JJS	13	amod	best_11	O
11287	727	13	Diner	Diner	PROPN	NNP	10	obj	Diner_12	O
11288	727	14	In	in	ADP	IN	15	case	in_13	O
11289	727	15	Manhattan	Manhattan	PROPN	NNP	13	nmod	Manhattan_14	O
11290	727	16	is	be	AUX	VBZ	18	cop	be_15	O
11291	727	17	beyond	beyond	ADP	IN	18	case	beyond_16	O
11292	727	18	me	I	PRON	PRP	4	conj	I_17	O
11293	727	19	.	.	PUNCT	.	4	punct	._18	O
11294	728	1	The	the	DET	DT	3	det	the_0	O
11295	728	2	pasta	pasta	NOUN	NN	3	compound	pasta_1	B
11296	728	3	primavera	primavera	NOUN	NN	5	nsubj	primavera_2	I
11297	728	4	was	be	AUX	VBD	5	cop	be_3	O
11298	728	5	outstanding	outstanding	ADJ	JJ	0	root	outstanding_4	O
11299	728	6	as	as	ADV	RB	9	advmod	as_5	O
11300	728	7	well	well	ADV	RB	6	fixed	well_6	O
11301	728	8	,	,	PUNCT	,	9	punct	,_7	O
11302	728	9	lots	lot	NOUN	NNS	5	parataxis	lot_8	O
11303	728	10	of	of	ADP	IN	12	case	of_9	O
11304	728	11	fresh	fresh	ADJ	JJ	12	amod	fresh_10	B
11305	728	12	veggies	veggy	NOUN	NNS	9	nmod	veggy_11	I
11306	728	13	.	.	PUNCT	.	5	punct	._12	O
11307	729	1	do	do	AUX	VB	3	aux	do_0	O
11308	729	2	n't	not	PART	RB	3	advmod	not_1	O
11309	729	3	get	get	VERB	VB	0	root	get_2	O
11310	729	4	me	I	PRON	PRP	3	obj	I_3	O
11311	729	5	wrong	wrong	ADJ	JJ	7	amod	wrong_4	O
11312	729	6	-	-	PUNCT	HYPH	7	punct	#NAME?	O
11313	729	7	sushi	sushi	NOUN	NN	9	nsubj	sushi_6	B
11314	729	8	was	be	AUX	VBD	9	cop	be_7	O
11315	729	9	good	good	ADJ	JJ	3	xcomp	good_8	O
11316	729	10	,	,	PUNCT	,	13	punct	,_9	O
11317	729	11	just	just	ADV	RB	13	advmod	just_10	O
11318	729	12	not	not	PART	RB	13	advmod	not_11	O
11319	729	13	fantastic	fantastic	ADJ	JJ	9	conj	fantastic_12	O
11320	729	14	.	.	PUNCT	.	3	punct	._13	O
11321	730	1	Being	be	AUX	VBG	3	cop	be_0	O
11322	730	2	Puerto	Puerto	PROPN	NNP	3	compound	Puerto_1	O
11323	730	3	Rican	Rican	PROPN	NNP	0	root	Rican_2	O
11324	730	1	I	I	PRON	PRP	2	nsubj	I_0	O
11325	730	2	know	know	VERB	VBP	0	root	know_1	O
11326	730	3	a	a	DET	DT	4	det	a_2	O
11327	730	4	thing	thing	NOUN	NN	2	obj	thing_3	O
11328	730	5	or	or	CCONJ	CC	6	cc	or_4	O
11329	730	6	two	two	NUM	CD	4	conj	two_5	O
11330	730	7	about	about	ADP	IN	8	case	about_6	O
11331	730	8	flan	flan	NOUN	NN	4	nmod	flan_7	B
11332	730	9	and	and	CCONJ	CC	12	cc	and_8	O
11333	730	10	this	this	DET	DT	11	det	this_9	O
11334	730	11	place	place	NOUN	NN	12	nsubj	place_10	O
11335	730	12	serves	serve	VERB	VBZ	2	conj	serve_11	O
11336	730	13	one	one	NUM	CD	12	obj	one_12	O
11337	730	14	of	of	ADP	IN	16	case	of_13	O
11338	730	15	the	the	DET	DT	16	det	the_14	O
11339	730	16	best	best	ADJ	JJS	13	nmod	best_15	O
11340	730	17	(	(	PUNCT	-LRB-	19	punct	(_16	O
11341	730	18	I	I	PRON	PRP	19	nsubj	I_17	O
11342	730	19	hope	hope	VERB	VBP	2	parataxis	hope_18	O
11343	730	20	Mom	mom	NOUN	NN	23	nsubj	mom_19	O
11344	730	21	does	do	AUX	VBZ	23	aux	do_20	O
11345	730	22	n't	not	PART	RB	23	advmod	not_21	O
11346	730	23	read	read	VERB	VB	19	ccomp	read_22	O
11347	730	24	this	this	PRON	DT	23	obj	this_23	O
11348	730	25	!	!	PUNCT	.	19	punct	!_24	O
11349	730	26	)	)	PUNCT	-RRB-	19	punct	)_25	O
11350	730	27	.	.	PUNCT	.	2	punct	._26	O
11351	731	1	Been	be	AUX	VBN	4	cop	be_0	O
11352	731	2	to	to	ADP	IN	4	case	to_1	O
11353	731	3	the	the	DET	DT	4	det	the_2	O
11354	731	4	one	one	NOUN	NN	0	root	one_3	O
11355	731	5	in	in	ADP	IN	6	case	in_4	O
11356	731	6	Brooklyn	Brooklyn	PROPN	NNP	4	nmod	Brooklyn_5	O
11357	731	7	for	for	ADP	IN	10	case	for_6	O
11358	731	8	over	over	ADV	RB	9	advmod	over_7	O
11359	731	9	25	25	NUM	CD	10	nummod	25_8	O
11360	731	10	years	year	NOUN	NNS	4	obl	year_9	O
11361	731	11	,	,	PUNCT	,	4	punct	,_10	O
11362	731	12	now	now	ADV	RB	16	advmod	now_11	O
11363	731	13	I	I	PRON	PRP	16	nsubj	I_12	O
11364	731	14	do	do	AUX	VBP	16	aux	do_13	O
11365	731	15	nt	not	PART	RB	16	advmod	not_14	O
11366	731	16	have	have	VERB	VB	4	parataxis	have_15	O
11367	731	17	to	to	PART	TO	18	mark	to_16	O
11368	731	18	go	go	VERB	VB	16	xcomp	go_17	O
11369	731	19	over	over	ADP	IN	21	case	over_18	O
11370	731	20	the	the	DET	DT	21	det	the_19	O
11371	731	21	bridge	bridge	NOUN	NN	18	obl	bridge_20	O
11372	731	22	for	for	ADP	IN	25	case	for_21	O
11373	731	23	the	the	DET	DT	25	det	the_22	O
11374	731	24	best	best	ADJ	JJS	25	amod	best_23	O
11375	731	25	pizza	pizza	NOUN	NN	18	obl	pizza_24	B
11376	731	26	....	....	PUNCT	,	4	punct	...._25	O
11377	731	27	Hanx	Hanx	PROPN	NNP	25	appos	Hanx_26	O
11378	732	1	Had	have	VERB	VBD	0	root	have_0	O
11379	732	2	dinner	dinner	NOUN	NN	1	obj	dinner_1	B
11380	732	3	here	here	ADV	RB	1	advmod	here_2	O
11381	732	4	on	on	ADP	IN	6	case	on_3	O
11382	732	5	a	a	DET	DT	6	det	a_4	O
11383	732	6	Friday	Friday	PROPN	NNP	1	obl	Friday_5	O
11384	732	7	and	and	CCONJ	CC	11	cc	and_6	O
11385	732	8	the	the	DET	DT	9	det	the_7	O
11386	732	9	food	food	NOUN	NN	11	nsubj	food_8	B
11387	732	10	was	be	AUX	VBD	11	cop	be_9	O
11388	732	11	great	great	ADJ	JJ	1	conj	great_10	O
11389	732	12	.	.	PUNCT	.	1	punct	._11	O
11390	733	1	We	we	PRON	PRP	3	nsubj	we_0	O
11391	733	2	recently	recently	ADV	RB	3	advmod	recently_1	O
11392	733	3	spent	spend	VERB	VBD	0	root	spend_2	O
11393	733	4	New	New	PROPN	NNP	5	compound	New_3	O
11394	733	5	Year	Year	PROPN	NNP	7	nmod:poss	Year_4	O
11395	733	6	's	's	PART	POS	5	case	's_5	O
11396	733	7	Eve	Eve	PROPN	NNP	3	obj	Eve_6	O
11397	733	8	at	at	ADP	IN	10	case	at_7	O
11398	733	9	the	the	DET	DT	10	det	the_8	O
11399	733	10	restaurant	restaurant	NOUN	NN	3	obl	restaurant_9	O
11400	733	11	,	,	PUNCT	,	13	punct	,_10	O
11401	733	12	and	and	CCONJ	CC	13	cc	and_11	O
11402	733	13	had	have	VERB	VBD	3	conj	have_12	O
11403	733	14	a	a	DET	DT	16	det	a_13	O
11404	733	15	great	great	ADJ	JJ	16	amod	great_14	O
11405	733	16	experience	experience	NOUN	NN	13	obj	experience_15	O
11406	733	17	,	,	PUNCT	,	16	punct	,_16	O
11407	733	18	from	from	ADP	IN	20	case	from_17	O
11408	733	19	the	the	DET	DT	20	det	the_18	O
11409	733	20	wine	wine	NOUN	NN	13	obl	wine_19	B
11410	733	21	to	to	ADP	IN	24	case	to_20	O
11411	733	22	the	the	DET	DT	24	det	the_21	O
11412	733	23	dessert	dessert	NOUN	NN	24	compound	dessert_22	B
11413	733	24	menu	menu	NOUN	NN	20	nmod	menu_23	I
11414	733	25	.	.	PUNCT	.	3	punct	._24	O
11415	734	1	Highly	highly	ADV	RB	2	advmod	highly_0	O
11416	734	2	recommended	recommend	VERB	VBN	0	root	recommend_1	O
11417	734	3	...	...	PUNCT	,	2	punct	..._2	O
11418	734	4	As	as	SCONJ	IN	5	mark	as_3	O
11419	734	5	stated	state	VERB	VBN	10	advcl	state_4	O
11420	734	6	,	,	PUNCT	,	10	punct	,_5	O
