review_id	word_id	word	lemma	upos	xpos	head	deprel	lemma_index	label
2770	1	Very	very	ADV	RB	2	advmod	very_0	O
2770	2	good	good	ADJ	JJ	3	amod	good_1	O
2770	3	value	value	NOUN	NN	0	root	value_2	O
2771	1	Here	here	ADV	RB	0	root	here_0	O
2771	2	you	you	PRON	PRP	3	nsubj	you_1	O
2771	3	get	get	VERB	VBP	1	parataxis	get_2	O
2771	4	the	the	DET	DT	5	det	the_3	O
2771	5	zen	zen	NOUN	NN	3	obj	zen_4	B
2771	6	feel	feel	VERB	VB	3	xcomp	feel_5	I
2771	7	without	without	SCONJ	IN	8	mark	without_6	O
2771	8	feeling	feel	VERB	VBG	6	advcl	feel_7	O
2771	9	rigid	rigid	ADJ	JJ	8	xcomp	rigid_8	O
2771	10	.	.	PUNCT	.	1	punct	._9	O
2772	1	I	I	PRON	PRP	3	nsubj	I_0	O
2772	2	would	would	AUX	MD	3	aux	would_1	O
2772	3	recommend	recommend	VERB	VB	0	root	recommend_2	O
2772	4	putting	put	VERB	VBG	3	xcomp	put_3	O
2772	5	your	you	PRON	PRP$	6	nmod:poss	you_4	O
2772	6	name	name	NOUN	NN	4	obj	name_5	O
2772	7	down	down	ADP	RP	4	compound:prt	down_6	O
2772	8	and	and	CCONJ	CC	10	cc	and_7	O
2772	9	then	then	ADV	RB	10	advmod	then_8	O
2772	10	getting	get	VERB	VBG	4	conj	get_9	O
2772	11	a	a	DET	DT	12	det	a_10	O
2772	12	drink	drink	NOUN	NN	10	obj	drink_11	B
2772	13	at	at	ADP	IN	16	case	at_12	O
2772	14	a	a	DET	DT	16	det	a_13	O
2772	15	local	local	ADJ	JJ	16	amod	local_14	O
2772	16	bar	bar	NOUN	NN	10	obl	bar_15	B
2772	17	first	first	ADV	RB	18	advmod	first_16	O
2772	18	though	though	ADV	RB	10	advmod	though_17	O
2772	19	because	because	ADP	IN	23	case	because_18	O
2772	20	of	of	ADP	IN	19	fixed	of_19	O
2772	21	the	the	DET	DT	23	det	the_20	O
2772	22	wait	wait	NOUN	NN	23	compound	wait_21	B
2772	23	time	time	NOUN	NN	10	obl	time_22	I
2772	24	.	.	PUNCT	.	3	punct	._23	O
2773	1	I	I	PRON	PRP	2	nsubj	I_0	O
2773	2	fell	fall	VERB	VBD	0	root	fall_1	O
2773	3	in	in	ADP	IN	4	case	in_2	I
2773	4	love	love	NOUN	NN	2	obl	love_3	O
2773	5	with	with	ADP	IN	8	case	with_4	I
2773	6	the	the	DET	DT	8	det	the_5	I
2773	7	egg	egg	NOUN	NN	8	compound	egg_6	B
2773	8	noodles	noodle	NOUN	NNS	2	obl	noodle_7	I
2773	9	in	in	ADP	IN	12	case	in_8	I
2773	10	the	the	DET	DT	12	det	the_9	I
2773	11	beef	beef	NOUN	NN	12	compound	beef_10	I
2773	12	broth	broth	NOUN	NN	8	nmod	broth_11	I
2773	13	with	with	ADP	IN	15	case	with_12	I
2773	14	shrimp	shrimp	NOUN	NN	15	compound	shrimp_13	I
2773	15	dumplings	dumpling	NOUN	NNS	2	obl	dumpling_14	I
2773	16	and	and	CCONJ	CC	17	cc	and_15	I
2773	17	slices	slice	NOUN	NNS	15	conj	slice_16	I
2773	18	of	of	ADP	IN	21	case	of_17	I
2773	19	BBQ	bbq	NOUN	NN	20	compound	bbq_18	I
2773	20	roast	roast	NOUN	NN	21	compound	roast_19	I
2773	21	pork	pork	NOUN	NN	17	nmod	pork_20	I
2773	22	.	.	PUNCT	.	2	punct	._21	O
2774	1	I	I	PRON	PRP	2	nsubj	I_0	O
2774	2	keep	keep	VERB	VBP	0	root	keep_1	O
2774	3	my	my	PRON	PRP$	4	nmod:poss	my_2	O
2774	4	fingers	finger	NOUN	NNS	2	obj	finger_3	O
2774	5	crossed	cross	VERB	VBN	2	xcomp	cross_4	O
2774	6	the	the	DET	DT	9	det	the_5	O
2774	7	whole	whole	ADJ	JJ	9	amod	whole_6	O
2774	8	subway	subway	NOUN	NN	9	compound	subway_7	O
2774	9	ride	ride	NOUN	NN	5	obj	ride_8	O
2774	10	hoping	hope	VERB	VBG	5	advcl	hope_9	O
2774	11	that	that	SCONJ	IN	16	mark	that_10	O
2774	12	there	there	PRON	EX	16	expl	there_11	O
2774	13	will	will	AUX	MD	16	aux	will_12	O
2774	14	be	be	AUX	VB	16	cop	be_13	O
2774	15	a	a	DET	DT	16	det	a_14	O
2774	16	table	table	NOUN	NN	10	ccomp	table_15	B
2774	17	I	I	PRON	PRP	19	nsubj	I_16	O
2774	18	can	can	AUX	MD	19	aux	can_17	O
2774	19	sit	sit	VERB	VB	16	acl:relcl	sit_18	O
2774	20	at	at	ADP	IN	19	obl	at_19	O
2774	21	by	by	ADP	IN	22	case	by_20	O
2774	22	myself	myself	PRON	PRP	19	obl	myself_21	O
2774	23	and	and	CCONJ	CC	25	cc	and_22	O
2774	24	not	not	PART	RB	25	advmod	not_23	O
2774	25	have	have	VERB	VB	2	conj	have_24	O
2774	26	to	to	PART	TO	27	mark	to_25	O
2774	27	share	share	VERB	VB	25	xcomp	share_26	O
2774	28	with	with	ADP	IN	33	case	with_27	O
2774	29	the	the	DET	DT	33	det	the_28	O
2774	30	rice	rice	NOUN	NN	31	compound	rice_29	B
2774	31	congee	congee	NOUN	NN	32	compound	congee_30	I
2774	32	soup	soup	NOUN	NN	33	compound	soup_31	I
2774	33	people	people	NOUN	NNS	27	obl	people_32	O
2774	34	.	.	PUNCT	.	2	punct	._33	O
2775	1	Overall	overall	ADV	RB	5	advmod	overall_0	O
2775	2	,	,	PUNCT	,	5	punct	,_1	O
2775	3	the	the	DET	DT	5	det	the_2	O
2775	4	best	best	ADJ	JJS	5	amod	best_3	O
2775	5	bagel	bagel	NOUN	NN	0	root	bagel_4	B
2775	6	in	in	ADP	IN	7	case	in_5	O
2775	7	town	town	NOUN	NN	5	nmod	town_6	O
2775	8	.	.	PUNCT	.	5	punct	._7	O
2776	1	Everything	everything	PRON	NN	0	root	everything_0	O
2776	2	a	a	DET	DT	5	det	a_1	O
2776	3	NY	NY	PROPN	NNP	5	compound	NY_2	O
2776	4	pizza	pizza	NOUN	NN	5	compound	pizza_3	O
2776	5	joint	joint	NOUN	NN	1	nsubj	joint_4	O
2776	6	should	should	AUX	MD	1	aux	should_5	O
2776	7	be	be	AUX	VB	1	cop	be_6	O
2776	8	.	.	PUNCT	.	1	punct	._7	O
2777	1	It	it	PRON	PRP	3	nsubj	it_0	O
2777	2	was	be	AUX	VBD	3	cop	be_1	O
2777	3	huge	huge	ADJ	JJ	0	root	huge_2	O
2777	4	,	,	PUNCT	,	5	punct	,_3	O
2777	5	delicious	delicious	ADJ	JJ	3	conj	delicious_4	O
2777	6	,	,	PUNCT	,	7	punct	,_5	O
2777	7	fresh	fresh	ADJ	JJ	3	conj	fresh_6	O
2777	8	,	,	PUNCT	,	13	punct	,_7	O
2777	9	and	and	CCONJ	CC	13	cc	and_8	O
2777	10	will	will	AUX	MD	13	aux	will_9	O
2777	11	be	be	AUX	VB	13	cop	be_10	O
2777	12	the	the	DET	DT	13	det	the_11	O
2777	13	reason	reason	NOUN	NN	3	conj	reason_12	O
2777	14	we	we	PRON	PRP	15	nsubj	we_13	O
2777	15	return	return	VERB	VBP	13	acl:relcl	return_14	O
2777	16	.	.	PUNCT	.	3	punct	._15	O
2778	1	We	we	PRON	PRP	2	nsubj	we_0	O
2778	2	go	go	VERB	VBP	0	root	go_1	O
2778	3	often	often	ADV	RB	2	advmod	often_2	O
2778	4	.	.	PUNCT	.	2	punct	._3	O
2779	1	Light	light	NOUN	NN	10	nsubj	light_0	O
2779	2	,	,	PUNCT	,	10	punct	,_1	O
2779	3	refreshing	refresh	ADJ	JJ	5	amod	refresh_2	O
2779	4	summer	summer	NOUN	NN	5	compound	summer_3	B
2779	5	rolls	roll	NOUN	NNS	1	conj	roll_4	I
2779	6	(	(	PUNCT	-LRB-	8	punct	(_5	O
2779	7	not	not	PART	RB	8	advmod	not_6	O
2779	8	fried	fry	VERB	VBN	5	amod	fry_7	O
2779	9	)	)	PUNCT	-RRB-	8	punct	)_8	O
2779	10	remind	remind	VERB	VBP	0	root	remind_9	O
2779	11	me	I	PRON	PRP	10	obj	I_10	O
2779	12	of	of	ADP	IN	14	case	of_11	O
2779	13	Vietnamese	vietnamese	ADJ	JJ	14	amod	vietnamese_12	O
2779	14	places	place	NOUN	NNS	10	obl	place_13	O
2779	15	in	in	ADP	IN	16	case	in_14	O
2779	16	Paris	Paris	PROPN	NNP	14	nmod	Paris_15	O
2779	17	.	.	PUNCT	.	10	punct	._16	O
2780	1	The	the	DET	DT	2	det	the_0	O
2780	2	sushi	sushi	NOUN	NN	3	nsubj	sushi_1	B
2780	3	seemed	seem	VERB	VBD	0	root	seem_2	O
2780	4	pretty	pretty	ADV	RB	5	advmod	pretty_3	O
2780	5	fresh	fresh	ADJ	JJ	3	xcomp	fresh_4	O
2780	6	and	and	CCONJ	CC	9	cc	and_5	O
2780	7	was	be	AUX	VBD	9	aux:pass	be_6	O
2780	8	adequately	adequately	ADV	RB	9	advmod	adequately_7	O
2780	9	proportioned	proportion	VERB	VBN	3	conj	proportion_8	O
2780	10	.	.	PUNCT	.	3	punct	._9	O
2781	1	moral	moral	ADJ	JJ	2	amod	moral_0	O
2781	2	stay	stay	NOUN	NN	0	root	stay_1	O
2781	3	away	away	ADV	RB	2	advmod	away_2	O
2781	4	.	.	PUNCT	.	2	punct	._3	O
2782	1	but	but	CCONJ	CC	7	cc	but_0	O
2782	2	the	the	DET	DT	3	det	the_1	O
2782	3	service	service	NOUN	NN	7	nsubj	service_2	B
2782	4	was	be	AUX	VBD	7	cop	be_3	O
2782	5	a	a	DET	DT	6	det	a_4	O
2782	6	bit	bit	NOUN	NN	7	obl:npmod	bit_5	O
2782	7	slow	slow	ADJ	JJ	0	root	slow_6	O
2782	8	.	.	PUNCT	.	7	punct	._7	O
2783	1	Spreads	spread	NOUN	NNS	5	nsubj	spread_0	B
2783	2	and	and	CCONJ	CC	3	cc	and_1	O
2783	3	toppings	topping	NOUN	NNS	1	conj	topping_2	B
2783	4	are	be	AUX	VBP	5	cop	be_3	O
2783	5	great	great	ADJ	JJ	0	root	great_4	O
2783	6	-	-	PUNCT	,	5	punct	-_5	O
2783	7	though	though	SCONJ	IN	10	mark	though_6	O
2783	8	a	a	DET	DT	9	det	a_7	O
2783	9	bit	bit	NOUN	NN	10	obl:npmod	bit_8	O
2783	10	pricey	pricey	ADJ	JJ	5	advcl	pricey_9	O
2783	11	.	.	PUNCT	.	5	punct	._10	O
2784	1	When	when	ADV	WRB	3	mark	when_0	O
2784	2	I	I	PRON	PRP	3	nsubj	I_1	O
2784	3	saw	see	VERB	VBD	17	advcl	see_2	O
2784	4	that	that	SCONJ	IN	7	mark	that_3	O
2784	5	their	they	PRON	PRP$	6	nmod:poss	they_4	O
2784	6	website	website	NOUN	NN	7	nsubj	website_5	O
2784	7	had	have	VERB	VBD	3	ccomp	have_6	O
2784	8	a	a	DET	DT	9	det	a_7	O
2784	9	link	link	NOUN	NN	7	obj	link_8	O
2784	10	to	to	ADP	IN	11	case	to_9	O
2784	11	da	da	PROPN	NNP	9	nmod	da_10	O
2784	12	Ciro	Ciro	PROPN	NNP	11	flat	Ciro_11	O
2784	13	in	in	ADP	IN	14	case	in_12	O
2784	14	Napoli	Napoli	PROPN	NNP	7	obl	Napoli_13	O
2784	15	,	,	PUNCT	,	17	punct	,_14	O
2784	16	I	I	PRON	PRP	17	nsubj	I_15	O
2784	17	knew	know	VERB	VBD	0	root	know_16	O
2784	18	there	there	PRON	EX	20	expl	there_17	O
2784	19	was	be	AUX	VBD	20	aux	be_18	O
2784	20	going	go	VERB	VBG	17	ccomp	go_19	O
2784	21	to	to	PART	TO	24	mark	to_20	O
2784	22	be	be	AUX	VB	24	cop	be_21	O
2784	23	good	good	ADJ	JJ	24	amod	good_22	O
2784	24	pizza	pizza	NOUN	NN	20	xcomp	pizza_23	B
2784	25	!	!	PUNCT	.	17	punct	!_24	O
2785	1	No	no	DET	DT	2	det	no_0	O
2785	2	one	one	NOUN	NN	3	nsubj	one_1	O
2785	3	asked	ask	VERB	VBD	0	root	ask_2	O
2785	4	what	what	PRON	WP	6	nsubj	what_3	O
2785	5	was	be	AUX	VBD	6	cop	be_4	O
2785	6	wrong	wrong	ADJ	JJ	3	ccomp	wrong_5	O
2785	7	as	as	SCONJ	IN	9	mark	as_6	O
2785	8	we	we	PRON	PRP	9	nsubj	we_7	O
2785	9	left	leave	VERB	VBD	6	advcl	leave_8	O
2785	10	with	with	ADP	IN	11	case	with_9	O
2785	11	nothing	nothing	PRON	NN	9	obl	nothing_10	O
2785	12	touched	touch	VERB	VBN	11	acl	touch_11	O
2785	13	on	on	ADP	IN	15	case	on_12	O
2785	14	our	we	PRON	PRP$	15	nmod:poss	we_13	O
2785	15	plates	plate	NOUN	NNS	12	obl	plate_14	B
2785	16	.	.	PUNCT	.	3	punct	._15	O
2786	1	Indoor	indoor	NOUN	NN	4	nsubj	indoor_0	B
2786	2	was	be	AUX	VBD	4	cop	be_1	O
2786	3	very	very	ADV	RB	4	advmod	very_2	O
2786	4	cozy	cozy	ADJ	JJ	0	root	cozy_3	O
2786	5	and	and	CCONJ	CC	6	cc	and_4	O
2786	6	cute	cute	ADJ	JJ	4	conj	cute_5	O
2786	7	.	.	PUNCT	.	4	punct	._6	O
2787	1	We	we	PRON	PRP	2	nsubj	we_0	O
2787	2	had	have	VERB	VBD	0	root	have_1	O
2787	3	a	a	DET	DT	6	det	a_2	O
2787	4	3	3	NUM	CD	5	nummod	3_3	O
2787	5	hour	hour	NOUN	NN	6	compound	hour_4	O
2787	6	brunch	brunch	NOUN	NN	2	obj	brunch_5	B
2787	7	-	-	PUNCT	,	2	punct	-_6	O
2787	8	they	they	PRON	PRP	12	nsubj	they_7	O
2787	9	definitely	definitely	ADV	RB	12	advmod	definitely_8	O
2787	10	do	do	AUX	VBP	12	aux	do_9	O
2787	11	not	not	PART	RB	12	advmod	not_10	O
2787	12	rush	rush	VERB	VB	2	parataxis	rush_11	O
2787	13	you	you	PRON	PRP	12	obj	you_12	O
2787	14	-	-	PUNCT	,	2	punct	-_13	O
2787	15	and	and	CCONJ	CC	17	cc	and_14	O
2787	16	they	they	PRON	PRP	17	nsubj	they_15	O
2787	17	kept	keep	VERB	VBD	2	conj	keep_16	O
2787	18	the	the	DET	DT	20	det	the_17	O
2787	19	unlimited	unlimited	ADJ	JJ	20	amod	unlimited_18	O
2787	20	mimosas	mimosa	NOUN	NNS	17	obj	mimosa_19	B
2787	21	flowing	flow	VERB	VBG	17	xcomp	flow_20	O
2787	22	the	the	DET	DT	24	det	the_21	O
2787	23	whole	whole	ADJ	JJ	24	amod	whole_22	O
2787	24	time	time	NOUN	NN	21	obl:tmod	time_23	O
2787	25	.	.	PUNCT	.	2	punct	._24	O
2788	1	And	and	CCONJ	CC	6	cc	and_0	O
2788	2	their	they	PRON	PRP$	3	nmod:poss	they_1	O
2788	3	prices	price	NOUN	NNS	6	nsubj	price_2	B
2788	4	are	be	AUX	VBP	6	cop	be_3	O
2788	5	very	very	ADV	RB	6	advmod	very_4	O
2788	6	high	high	ADJ	JJ	0	root	high_5	O
2788	7	-	-	PUNCT	,	6	punct	-_6	O
2788	8	they	they	PRON	PRP	10	nsubj	they_7	O
2788	9	actually	actually	ADV	RB	10	advmod	actually_8	O
2788	10	think	think	VERB	VBP	6	parataxis	think_9	O
2788	11	that	that	SCONJ	IN	14	mark	that_10	O
2788	12	they	they	PRON	PRP	14	nsubj	they_11	O
2788	13	can	can	AUX	MD	14	aux	can_12	O
2788	14	get	get	VERB	VB	10	ccomp	get_13	O
2788	15	away	away	ADV	RB	14	advmod	away_14	O
2788	16	with	with	SCONJ	IN	17	mark	with_15	O
2788	17	charging	charge	VERB	VBG	14	advcl	charge_16	O
2788	18	such	such	ADJ	JJ	19	amod	such_17	O
2788	19	prices	price	NOUN	NNS	17	obj	price_18	B
2788	20	for	for	ADP	IN	23	case	for_19	O
2788	21	such	such	ADJ	JJ	23	amod	such_20	O
2788	22	terrible	terrible	ADJ	JJ	23	amod	terrible_21	O
2788	23	food	food	NOUN	NN	17	obl	food_22	B
2788	24	and	and	CCONJ	CC	25	cc	and_23	O
2788	25	service	service	NOUN	NN	23	conj	service_24	B
2788	26	!	!	PUNCT	.	6	punct	!_25	O
2789	1	They	they	PRON	PRP	3	nsubj	they_0	O
2789	2	're	be	AUX	VBP	3	cop	be_1	O
2789	3	terrific	terrific	ADJ	JJ	0	root	terrific_2	O
2789	4	!!	!!	PUNCT	.	3	punct	!!_3	O
2790	1	The	the	DET	DT	2	det	the_0	O
2790	2	service	service	NOUN	NN	4	nsubj	service_1	B
2790	3	was	be	AUX	VBD	4	cop	be_2	O
2790	4	excellent	excellent	ADJ	JJ	0	root	excellent_3	O
2790	5	,	,	PUNCT	,	9	punct	,_4	O
2790	6	the	the	DET	DT	7	det	the_5	O
2790	7	food	food	NOUN	NN	9	nsubj	food_6	B
2790	8	was	be	AUX	VBD	9	cop	be_7	O
2790	9	excellent	excellent	ADJ	JJ	4	list	excellent_8	O
2790	10	,	,	PUNCT	,	17	punct	,_9	O
2790	11	but	but	CCONJ	CC	17	cc	but_10	O
2790	12	the	the	DET	DT	14	det	the_11	O
2790	13	entire	entire	ADJ	JJ	14	amod	entire_12	O
2790	14	experience	experience	NOUN	NN	17	nsubj	experience_13	O
2790	15	was	be	AUX	VBD	17	cop	be_14	O
2790	16	very	very	ADV	RB	17	advmod	very_15	O
2790	17	cool	cool	ADJ	JJ	4	conj	cool_16	O
2790	18	.	.	PUNCT	.	4	punct	._17	O
2791	1	The	the	DET	DT	2	det	the_0	O
2791	2	service	service	NOUN	NN	4	nsubj	service_1	B
2791	3	is	be	AUX	VBZ	4	cop	be_2	O
2791	4	good	good	ADJ	JJ	0	root	good_3	O
2791	5	and	and	CCONJ	CC	9	cc	and_4	O
2791	6	the	the	DET	DT	7	det	the_5	O
2791	7	resturant	restaurant	NOUN	NN	9	nsubj	restaurant_6	O
2791	8	is	be	AUX	VBZ	9	cop	be_7	O
2791	9	clean	clean	ADJ	JJ	4	conj	clean_8	O
2791	10	.	.	PUNCT	.	4	punct	._9	O
2792	1	Great	great	ADJ	JJ	2	amod	great_0	O
2792	2	spot	spot	NOUN	NN	0	root	spot_1	B
2792	3	,	,	PUNCT	,	2	punct	,_2	O
2792	4	whether	whether	SCONJ	IN	5	mark	whether_3	O
2792	5	looking	look	VERB	VBG	2	acl	look_4	O
2792	6	for	for	ADP	IN	8	case	for_5	O
2792	7	a	a	DET	DT	8	det	a_6	O
2792	8	couple	couple	NOUN	NN	5	obl	couple_7	O
2792	9	of	of	ADP	IN	10	case	of_8	O
2792	10	drinks	drink	NOUN	NNS	8	nmod	drink_9	B
2792	11	or	or	CCONJ	CC	13	cc	or_10	O
2792	12	quiet	quiet	ADJ	JJ	13	amod	quiet_11	O
2792	13	dinner	dinner	NOUN	NN	8	conj	dinner_12	B
2792	14	.	.	PUNCT	.	2	punct	._13	O
2793	1	Just	just	ADV	RB	2	advmod	just_0	O
2793	2	stick	stick	VERB	VB	0	root	stick_1	O
2793	3	with	with	ADP	IN	6	case	with_2	O
2793	4	the	the	DET	DT	6	det	the_3	O
2793	5	small	small	ADJ	JJ	6	amod	small_4	O
2793	6	dishes	dish	NOUN	NNS	2	obl	dish_5	B
2793	7	!	!	PUNCT	.	2	punct	!_6	O
2794	1	The	the	DET	DT	2	det	the_0	O
2794	2	cafe	cafe	NOUN	NN	6	nsubj	cafe_1	B
2794	3	itself	itself	PRON	PRP	2	nmod:npmod	itself_2	O
2794	4	was	be	AUX	VBD	6	cop	be_3	O
2794	5	really	really	ADV	RB	6	advmod	really_4	O
2794	6	nice	nice	ADJ	JJ	0	root	nice_5	O
2794	7	with	with	ADP	IN	10	case	with_6	O
2794	8	comfortable	comfortable	ADJ	JJ	10	amod	comfortable_7	O
2794	9	outdoor	outdoor	ADJ	JJ	10	amod	outdoor_8	B
2794	10	chairs	chair	NOUN	NNS	6	obl	chair_9	I
2794	11	and	and	CCONJ	CC	12	cc	and_10	O
2794	12	tables	table	NOUN	NNS	10	conj	table_11	B
2794	13	,	,	PUNCT	,	20	punct	,_12	O
2794	14	but	but	CCONJ	CC	20	cc	but_13	O
2794	15	the	the	DET	DT	16	det	the_14	O
2794	16	service	service	NOUN	NN	20	nsubj	service_15	B
2794	17	could	could	AUX	MD	20	aux	could_16	O
2794	18	have	have	AUX	VB	20	aux	have_17	O
2794	19	been	be	AUX	VBN	20	cop	be_18	O
2794	20	better	better	ADJ	JJR	6	conj	better_19	O
2794	21	.	.	PUNCT	.	6	punct	._20	O
2795	1	I	I	PRON	PRP	4	nsubj	I_0	O
2795	2	've	have	AUX	VBP	4	aux	have_1	O
2795	3	rarely	rarely	ADV	RB	4	advmod	rarely_2	O
2795	4	had	have	VERB	VBN	0	root	have_3	O
2795	5	a	a	DET	DT	6	det	a_4	O
2795	6	problem	problem	NOUN	NN	4	obj	problem_5	O
2795	7	with	with	ADP	IN	9	case	with_6	O
2795	8	slow	slow	ADJ	JJ	9	amod	slow_7	O
2795	9	staff	staff	NOUN	NN	6	nmod	staff_8	B
2795	10	in	in	ADP	IN	13	case	in_9	O
2795	11	the	the	DET	DT	13	det	the_10	O
2795	12	10	10	NUM	CD	13	nummod	10_11	O
2795	13	years	year	NOUN	NNS	4	obl	year_12	O
2795	14	I	I	PRON	PRP	17	nsubj	I_13	O
2795	15	've	have	AUX	VBP	17	aux	have_14	O
2795	16	been	be	AUX	VBN	17	aux	be_15	O
2795	17	going	go	VERB	VBG	13	acl:relcl	go_16	O
2795	18	.	.	PUNCT	.	4	punct	._17	O
2796	1	Food	food	NOUN	NN	3	nsubj	food_0	B
2796	2	is	be	AUX	VBZ	3	cop	be_1	O
2796	3	excellent	excellent	ADJ	JJ	0	root	excellent_2	O
2796	4	.	.	PUNCT	.	3	punct	._3	O
2797	1	This	this	DET	DT	2	det	this_0	O
2797	2	place	place	NOUN	NN	12	nsubj	place_1	O
2797	3	is	be	AUX	VBZ	12	cop	be_2	O
2797	4	a	a	DET	DT	6	det	a_3	O
2797	5	literal	literal	ADJ	JJ	6	amod	literal_4	O
2797	6	hole	hole	NOUN	NN	0	root	hole_5	O
2797	7	-	-	PUNCT	HYPH	6	punct	-_6	O
2797	8	in	in	ADP	IN	12	case	in_7	O
2797	9	-	-	PUNCT	HYPH	12	punct	-_8	O
2797	10	the	the	DET	DT	12	det	the_9	O
2797	11	-	-	PUNCT	HYPH	12	punct	-_10	O
2797	12	wall	wall	NOUN	NN	6	nmod	wall_11	O
2797	13	that	that	PRON	WDT	15	nsubj:pass	that_12	O
2797	14	is	be	AUX	VBZ	15	aux:pass	be_13	O
2797	15	buried	bury	VERB	VBN	12	acl:relcl	bury_14	O
2797	16	within	within	ADP	IN	17	case	within_15	O
2797	17	Doyers	Doyers	PROPN	NNPS	15	obl	Doyers_16	O
2797	18	,	,	PUNCT	,	15	punct	,_17	O
2797	19	right	right	ADV	RB	23	advmod	right_18	O
2797	20	off	off	ADP	IN	23	case	off_19	O
2797	21	of	of	ADP	IN	23	case	of_20	O
2797	22	Pell	Pell	PROPN	NNP	23	compound	Pell_21	O
2797	23	St	St	PROPN	NNP	15	obl	St_22	O
2797	24	(	(	PUNCT	-LRB-	27	punct	(_23	O
2797	25	barber	barber	PROPN	NNP	27	nmod:poss	barber_24	O
2797	26	's	's	PART	POS	25	case	's_25	O
2797	27	alley	alley	NOUN	NN	23	appos	alley_26	O
2797	28	)	)	PUNCT	-RRB-	27	punct	)_27	O
2797	29	in	in	ADP	IN	30	case	in_28	O
2797	30	Chinatown	Chinatown	PROPN	NNP	23	nmod	Chinatown_29	O
2797	31	.	.	PUNCT	.	12	punct	._30	O
2798	1	They	they	PRON	PRP	2	nsubj	they_0	O
2798	2	outshine	outshine	VERB	VBP	0	root	outshine_1	O
2798	3	HH	HH	NOUN	NN	2	obj	HH_2	O
2798	4	.	.	PUNCT	.	2	punct	._3	O
2799	1	Although	although	SCONJ	IN	4	mark	although_0	O
2799	2	we	we	PRON	PRP	4	nsubj	we_1	O
2799	3	were	be	AUX	VBD	4	aux	be_2	O
2799	4	looking	look	VERB	VBG	16	advcl	look_3	O
2799	5	for	for	ADP	IN	7	case	for_4	O
2799	6	regular	regular	ADJ	JJ	7	amod	regular_5	O
2799	7	lettuce	lettuce	NOUN	NN	4	obl	lettuce_6	B
2799	8	and	and	CCONJ	CC	16	cc	and_7	O
2799	9	some	some	DET	DT	10	det	some_8	O
2799	10	walnuts	walnut	NOUN	NNS	16	nsubj	walnut_9	B
2799	11	the	the	DET	DT	12	det	the_10	O
2799	12	salads	salad	NOUN	NNS	16	nsubj	salad_11	B
2799	13	we	we	PRON	PRP	14	nsubj	we_12	O
2799	14	got	get	VERB	VBD	12	acl:relcl	get_13	O
2799	15	were	be	AUX	VBD	16	cop	be_14	O
2799	16	great	great	ADJ	JJ	0	root	great_15	O
2799	17	.	.	PUNCT	.	16	punct	._16	O
2800	1	Excellent	excellent	ADJ	JJ	3	amod	excellent_0	O
2800	2	lunch	lunch	NOUN	NN	3	compound	lunch_1	B
2800	3	buffet	buffet	NOUN	NN	0	root	buffet_2	I
2800	4	for	for	ADP	IN	6	case	for_3	O
2800	5	only	only	ADV	RB	6	advmod	only_4	O
2800	6	$	$	SYM	$	3	nmod	$_5	O
2800	7	6.95	6.95	NUM	CD	6	nummod	6.95_6	O
2800	8	.	.	PUNCT	.	3	punct	._7	O
2801	1	We	we	PRON	PRP	3	nsubj	we_0	O
2801	2	were	be	AUX	VBD	3	cop	be_1	O
2801	3	sorry	sorry	ADJ	JJ	0	root	sorry_2	O
2801	4	to	to	PART	TO	5	mark	to_3	O
2801	5	check	check	VERB	VB	3	xcomp	check_4	O
2801	6	them	they	PRON	PRP	5	obj	they_5	O
2801	7	off	off	ADP	IN	9	case	off_6	O
2801	8	our	we	PRON	PRP$	9	nmod:poss	we_7	O
2801	9	list	list	NOUN	NN	5	obl	list_8	O
2801	10	as	as	SCONJ	IN	13	mark	as_9	O
2801	11	we	we	PRON	PRP	13	nsubj	we_10	O
2801	12	had	have	AUX	VBD	13	aux	have_11	O
2801	13	enjoyed	enjoy	VERB	VBN	5	advcl	enjoy_12	O
2801	14	and	and	CCONJ	CC	15	cc	and_13	O
2801	15	recommended	recommend	VERB	VBD	13	conj	recommend_14	O
2801	16	the	the	DET	DT	17	det	the_15	O
2801	17	place	place	NOUN	NN	15	obj	place_16	O
2801	18	in	in	ADP	IN	20	case	in_17	O
2801	19	the	the	DET	DT	20	det	the_18	O
2801	20	past	past	NOUN	NN	15	obl	past_19	O
2801	21	.	.	PUNCT	.	3	punct	._20	O
2802	1	If	if	SCONJ	IN	5	mark	if_0	O
2802	2	you	you	PRON	PRP	5	nsubj	you_1	O
2802	3	're	be	AUX	VBP	5	cop	be_2	O
2802	4	not	not	PART	RB	5	advmod	not_3	O
2802	5	familiar	familiar	ADJ	JJ	12	advcl	familiar_4	O
2802	6	with	with	ADP	IN	8	case	with_5	O
2802	7	the	the	DET	DT	8	det	the_6	O
2802	8	cuisine	cuisine	NOUN	NN	5	obl	cuisine_7	B
2802	9	,	,	PUNCT	,	12	punct	,_8	O
2802	10	you	you	PRON	PRP	12	nsubj	you_9	O
2802	11	may	may	AUX	MD	12	aux	may_10	O
2802	12	encounter	encounter	VERB	VB	0	root	encounter_11	O
2802	13	problems	problem	NOUN	NNS	12	obj	problem_12	O
2802	14	ordering	order	VERB	VBG	13	acl	order_13	O
2802	15	here	here	ADV	RB	14	advmod	here_14	O
2802	16	and	and	CCONJ	CC	18	cc	and_15	O
